Genome,sample,read_count,num_seqs,rel_abun,MAG,taxa,prophage,time,plot
12C16O_24h_100_P14_coass_bin.30,12C16O_24h_100_P16,94369,73691611,0.0012805935264463,12C16O_24h_100_P14_coass_bin_30,Chloroflexi,False,24,16
12C16O_168h_100_P08_coass_bin.11,12C16O_24h_100_P16,190176,73691611,0.0025807008073144,12C16O_168h_100_P08_coass_bin_11,Actinobacteria,False,24,16
12C16O_48h_100_P14_coass_bin.6,12C16O_24h_100_P16,44040,73691611,0.0005976256917493,12C16O_48h_100_P14_coass_bin_6,Alphaproteobacteria,False,24,16
12C18O_72h_100_P08_coass_bin.19,12C16O_24h_100_P16,28901,73691611,0.0003921884676941,12C18O_72h_100_P08_coass_bin_19,Alphaproteobacteria,False,24,16
12C16O_48h_50_P09_coass_bin.4,12C16O_24h_100_P16,28945,73691611,0.0003927855505832,12C16O_48h_50_P09_coass_bin_4,Gemmatimonadetes,False,24,16
12C16O_48h_50_P13_coass_bin.32,12C16O_24h_100_P16,47391,73691611,0.0006430989817823,12C16O_48h_50_P13_coass_bin_32,Chloroflexi,False,24,16
12C16O_48h_50_P10_coass_bin.36,12C16O_24h_100_P16,161097,73691611,0.0021860968679324,12C16O_48h_50_P10_coass_bin_36,Alphaproteobacteria,True,24,16
12C16O_48h_100_unf_bin.25,12C16O_24h_100_P16,21760,73691611,0.0002952846288025,12C16O_48h_100_unf_bin_25,Alphaproteobacteria,False,24,16
12C16O_0h_100_P16_coass_bin.1,12C16O_24h_100_P16,55829,73691611,0.0007576031958373,12C16O_0h_100_P16_coass_bin_1,Alphaproteobacteria,False,24,16
H1-16-all-fractions_metab_conc_21.Actinobacteria_69_13,12C16O_24h_100_P16,185358,73691611,0.0025153202309554,H1_16_all_fractions_metab_conc_21_Actinobacteria_69_13,Actinobacteria,False,24,16
12C16O_0h_100_P14_coass_bin.15,12C16O_24h_100_P16,48091,73691611,0.0006525980277456,12C16O_0h_100_P14_coass_bin_15,Alphaproteobacteria,False,24,16
12C16O_0h_50_P09_coass_bin.6,12C16O_24h_100_P16,19711,73691611,0.0002674795642613,12C16O_0h_50_P09_coass_bin_6,Thaumarchaeota,True,24,16
H2-16-all-fractions_metab_114.Bacteria_70_8,12C16O_24h_100_P16,100705,73691611,0.00136657346248,H2_16_all_fractions_metab_114_Bacteria_70_8,Gemmatimonadetes,False,24,16
H1-18-all-fractions_metab_conc_61.Actinobacteria_70_18,12C16O_24h_100_P16,51304,73691611,0.0006961986487172,H1_18_all_fractions_metab_conc_61_Actinobacteria_70_18,Actinobacteria,False,24,16
12C16O_0h_50_unf_bin.17,12C16O_24h_100_P16,26541,73691611,0.000360163112732,12C16O_0h_50_unf_bin_17,Actinobacteria,False,24,16
12C16O_168h_50_unf_bin.57,12C16O_24h_100_P16,60895,73691611,0.0008263491484804,12C16O_168h_50_unf_bin_57,Actinobacteria,False,24,16
12C16O_0h_50_P10_coass_bin.6,12C16O_24h_100_P16,45992,73691611,0.0006241144599213,12C16O_0h_50_P10_coass_bin_6,Gemmatimonadetes,False,24,16
12C16O_168h_50_P10_coass_bin.11,12C16O_24h_100_P16,35768,73691611,0.0004853741085942,12C16O_168h_50_P10_coass_bin_11,Gemmatimonadetes,False,24,16
12C16O_0h_50_P10_coass_bin.20,12C16O_24h_100_P16,38776,73691611,0.0005261928661052,12C16O_0h_50_P10_coass_bin_20,Gammaproteobacteria,False,24,16
12C16O_0h_100_P08_coass_bin.13,12C16O_24h_100_P16,94762,73691611,0.0012859265622514,12C16O_0h_100_P08_coass_bin_13,Acidobacteria,False,24,16
12C16O_72h_100_unf_bin.11,12C16O_24h_100_P16,203254,73691611,0.0027581701260405,12C16O_72h_100_unf_bin_11,Actinobacteria,False,24,16
H3-16-all-fractions_metab_67.RIF_CHLX_70_0,12C16O_24h_100_P16,34183,73691611,0.0004638655545201,H3_16_all_fractions_metab_67_RIF_CHLX_70_0,Chloroflexi,False,24,16
12C16O_0h_50_P09_coass_bin.13,12C16O_24h_100_P16,301430,73691611,0.0040904248924616,12C16O_0h_50_P09_coass_bin_13,Actinobacteria,False,24,16
H1-18-all-fractions_metab_conc_36.Alphaproteobacteria_64_14,12C16O_24h_100_P16,41711,73691611,0.0005660210088228,H1_18_all_fractions_metab_conc_36_Alphaproteobacteria_64_14,Alphaproteobacteria,False,24,16
H1-18-all-fractions_metab_maxb_101.Bacteria_63_9,12C16O_24h_100_P16,36439,73691611,0.0004944796226533,H1_18_all_fractions_metab_maxb_101_Bacteria_63_9,Chloroflexi,False,24,16
12C16O_0h_50_P10_coass_bin.29,12C16O_24h_100_P16,61573,73691611,0.0008355496529991,12C16O_0h_50_P10_coass_bin_29,Alphaproteobacteria,False,24,16
H2-16-all-fractions_metab_63.Actinobacteria_69_71,12C16O_24h_100_P16,59482,73691611,0.0008071746457001,H2_16_all_fractions_metab_63_Actinobacteria_69_71,Actinobacteria,True,24,16
12C16O_0h_100_P08_coass_bin.9,12C16O_24h_100_P16,53191,73691611,0.0007218053626212,12C16O_0h_100_P08_coass_bin_9,Alphaproteobacteria,False,24,16
H3-16-all-fractions_metab_76.Alphaproteobacteria_69_0,12C16O_24h_100_P16,115426,73691611,0.0015663383990886,H3_16_all_fractions_metab_76_Alphaproteobacteria_69_0,Alphaproteobacteria,False,24,16
12C16O_24h_100_P08_coass_bin.12,12C16O_24h_100_P16,128228,73691611,0.001740062379692,12C16O_24h_100_P08_coass_bin_12,Chloroflexi,False,24,16
H3-16-all-fractions_metab_conc_126.Actinobacteria_70_0,12C16O_24h_100_P16,76908,73691611,0.0010436466099241,H3_16_all_fractions_metab_conc_126_Actinobacteria_70_0,Actinobacteria,False,24,16
12C16O_168h_100_P14_coass_bin.32,12C16O_24h_100_P16,38190,73691611,0.0005182408076273,12C16O_168h_100_P14_coass_bin_32,Actinobacteria,False,24,16
12C18O_168h_50_P10_coass_bin.6,12C16O_24h_100_P16,110142,73691611,0.0014946341721312,12C18O_168h_50_P10_coass_bin_6,Actinobacteria,False,24,16
H3-16-all-fractions_metab_conc_98.Alphaproteobacteria_63_0,12C16O_24h_100_P16,57282,73691611,0.000777320501244,H3_16_all_fractions_metab_conc_98_Alphaproteobacteria_63_0,Alphaproteobacteria,True,24,16
H1-16-all-fractions_metab_conc_6.Bacteria_69_19,12C16O_24h_100_P16,102329,73691611,0.0013886112491149,H1_16_all_fractions_metab_conc_6_Bacteria_69_19,Acidobacteria,False,24,16
12C18O_168h_50_P13_coass_bin.24,12C16O_24h_100_P16,103247,73691611,0.0014010685693925,12C18O_168h_50_P13_coass_bin_24,Betaproteobacteria,False,24,16
12C16O_168h_50_P13_coass_bin.8,12C16O_24h_100_P16,87624,73691611,0.0011890634335569,12C16O_168h_50_P13_coass_bin_8,Actinobacteria,False,24,16
H2-18-all-fractions_metab_91.Actinobacteria_71_22,12C16O_24h_100_P16,53456,73691611,0.0007254014300216,H2_18_all_fractions_metab_91_Actinobacteria_71_22,Actinobacteria,False,24,16
12C16O_48h_100_unf_bin.14,12C16O_24h_100_P16,36776,73691611,0.0004990527347814,12C16O_48h_100_unf_bin_14,Actinobacteria,False,24,16
H2-16-all-fractions_metab_conc_97.Actinobacteria_72_48,12C16O_24h_100_P16,76762,73691611,0.0010416653803375,H2_16_all_fractions_metab_conc_97_Actinobacteria_72_48,Actinobacteria,False,24,16
12C16O_168h_50_P10_coass_bin.19,12C16O_24h_100_P16,15508,73691611,0.0002104445782844,12C16O_168h_50_P10_coass_bin_19,Alphaproteobacteria,False,24,16
H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16,12C16O_24h_100_P16,169929,73691611,0.0023059476878582,H1_18_all_fractions_metab_conc_37_Gemmatimonadetes_69_16,Gemmatimonadetes,False,24,16
H2-16-all-fractions_metab_conc_19.Actinobacteria_69_35,12C16O_24h_100_P16,53852,73691611,0.0007307751760237,H2_16_all_fractions_metab_conc_19_Actinobacteria_69_35,Actinobacteria,False,24,16
H1-16-all-fractions_metab_conc_2.Bradyrhizobium_62_16,12C16O_24h_100_P16,135639,73691611,0.0018406301363122,H1_16_all_fractions_metab_conc_2_Bradyrhizobium_62_16,Alphaproteobacteria,False,24,16
12C16O_24h_100_unf_bin.50,12C16O_24h_100_P16,43906,73691611,0.0005958073029506,12C16O_24h_100_unf_bin_50,Actinobacteria,False,24,16
12C16O_24h_100_unf_bin.47,12C16O_24h_100_P16,187484,73691611,0.0025441701905526,12C16O_24h_100_unf_bin_47,Alphaproteobacteria,False,24,16
12C16O_48h_100_P08_coass_bin.8,12C16O_24h_100_P16,39997,73691611,0.0005427619162783,12C16O_48h_100_P08_coass_bin_8,Actinobacteria,False,24,16
H2-16-all-fractions_metab_conc_25.Burkholderiales_70_14,12C16O_24h_100_P16,104520,73691611,0.00141834326298,H2_16_all_fractions_metab_conc_25_Burkholderiales_70_14,Betaproteobacteria,False,24,16
12C16O_24h_100_unf_bin.18,12C16O_24h_100_P16,51999,73691611,0.0007056298443522,12C16O_24h_100_unf_bin_18,Actinobacteria,False,24,16
12C16O_48h_50_unf_bin.40,12C16O_24h_100_P16,127266,73691611,0.0017270079765253,12C16O_48h_50_unf_bin_40,Actinobacteria,False,24,16
12C16O_0h_50_unf_bin.25,12C16O_24h_100_P16,91475,73691611,0.0012413217564208,12C16O_0h_50_unf_bin_25,Actinobacteria,False,24,16
12C16O_48h_50_unf_bin.41,12C16O_24h_100_P16,116194,73691611,0.0015767602095169,12C16O_48h_50_unf_bin_41,Actinobacteria,False,24,16
12C16O_0h_50_P10_coass_bin.13,12C16O_24h_100_P16,23678,73691611,0.000321312014742,12C16O_0h_50_P10_coass_bin_13,Gemmatimonadetes,False,24,16
H2-16-all-fractions_metab_conc_77.Actinobacteria_71_48,12C16O_24h_100_P16,158039,73691611,0.0021445996071384,H2_16_all_fractions_metab_conc_77_Actinobacteria_71_48,Actinobacteria,False,24,16
12C16O_24h_100_P08_coass_bin.11,12C16O_24h_100_P16,57749,73691611,0.0007836577219081,12C16O_24h_100_P08_coass_bin_11,Actinobacteria,False,24,16
12C16O_168h_100_P14_coass_bin.5,12C16O_24h_100_P16,24090,73691611,0.0003269028817947,12C16O_168h_100_P14_coass_bin_5,Gemmatimonadetes,False,24,16
12C16O_0h_100_P08_coass_bin.18,12C16O_24h_100_P16,79205,73691611,0.0010748170507495,12C16O_0h_100_P08_coass_bin_18,Actinobacteria,False,24,16
12C16O_48h_50_P10_coass_bin.29,12C16O_24h_100_P16,84728,73691611,0.0011497645234,12C16O_48h_50_P10_coass_bin_29,Gemmatimonadetes,False,24,16
12C16O_72h_100_P16_coass_bin.5,12C16O_24h_100_P16,185667,73691611,0.0025195133812449,12C16O_72h_100_P16_coass_bin_5,Acidobacteria,False,24,16
12C16O_168h_50_unf_bin.10,12C16O_24h_100_P16,49127,73691611,0.0006666566157713,12C16O_168h_50_unf_bin_10,Actinobacteria,False,24,16
H1-18-all-fractions_metab_69.Sphingomonadales_65_37,12C16O_24h_100_P16,35493,73691611,0.0004816423405372,H1_18_all_fractions_metab_69_Sphingomonadales_65_37,Alphaproteobacteria,True,24,16
12C16O_168h_50_P10_coass_bin.31,12C16O_24h_100_P16,139459,73691611,0.0018924677871406,12C16O_168h_50_P10_coass_bin_31,Actinobacteria,False,24,16
H2-16-all-fractions_metab_conc_5.Streptomyces_sviceus_71_22,12C16O_24h_100_P16,170703,73691611,0.0023164509186805,H2_16_all_fractions_metab_conc_5_Streptomyces_sviceus_71_22,Actinobacteria,True,24,16
H1-16-all-fractions_metab_conc_57.Solirubrobacterales_72_43,12C16O_24h_100_P16,50721,73691611,0.0006882873004364,H1_16_all_fractions_metab_conc_57_Solirubrobacterales_72_43,Actinobacteria,False,24,16
12C16O_168h_100_P16_coass_bin.6,12C16O_24h_100_P16,26291,73691611,0.0003567705963165,12C16O_168h_100_P16_coass_bin_6,Gemmatimonadetes,False,24,16
12C16O_24h_100_P14_coass_bin.12,12C16O_24h_100_P16,73083,73691611,0.0009917411087674,12C16O_24h_100_P14_coass_bin_12,Deltaproteobacteria,False,24,16
H1-16-all-fractions_metab_conc_37.Actinobacteria_70_13,12C16O_24h_100_P16,34245,73691611,0.0004647068985912,H1_16_all_fractions_metab_conc_37_Actinobacteria_70_13,Actinobacteria,False,24,16
12C16O_48h_50_P10_coass_bin.9,12C16O_24h_100_P16,66291,73691611,0.0008995732227919,12C16O_48h_50_P10_coass_bin_9,Actinobacteria,False,24,16
H3-18-all-fractions_metab_conc_75.Burkholderiales_69_10,12C16O_24h_100_P16,93960,73691611,0.0012750433695906,H3_18_all_fractions_metab_conc_75_Burkholderiales_69_10,Betaproteobacteria,False,24,16
12C16O_0h_50_P13_coass_bin.12,12C16O_24h_100_P16,166507,73691611,0.0022595109231632,12C16O_0h_50_P13_coass_bin_12,Betaproteobacteria,False,24,16
12C16O_168h_50_P13_coass_bin.23,12C16O_24h_100_P16,75331,73691611,0.0010222466163753,12C16O_168h_50_P13_coass_bin_23,Chloroflexi,False,24,16
H3-18-all-fractions_metab_conc_100.Actinobacteria_71_31,12C16O_24h_100_P16,134407,73691611,0.0018239118154168,H3_18_all_fractions_metab_conc_100_Actinobacteria_71_31,Actinobacteria,False,24,16
12C16O_0h_50_P10_coass_bin.14,12C16O_24h_100_P16,31163,73691611,0.0004228839562212,12C16O_0h_50_P10_coass_bin_14,Thaumarchaeota,False,24,16
12C16O_0h_50_P13_coass_bin.10,12C16O_24h_100_P16,71798,73691611,0.0009743035743919,12C16O_0h_50_P13_coass_bin_10,Actinobacteria,False,24,16
12C16O_168h_100_P08_coass_bin.31,12C16O_24h_100_P16,111828,73691611,0.0015175133028371,12C16O_168h_100_P08_coass_bin_31,Gemmatimonadetes,False,24,16
12C16O_0h_50_unf_bin.34,12C16O_24h_100_P16,103464,73691611,0.0014040132736411,12C16O_0h_50_unf_bin_34,Actinobacteria,False,24,16
12C18O_168h_50_P13_coass_bin.21,12C16O_24h_100_P16,20364,73691611,0.0002763408171386,12C18O_168h_50_P13_coass_bin_21,Acidobacteria,False,24,16
12C16O_168h_100_P14_coass_bin.3,12C16O_24h_100_P16,132957,73691611,0.001804235220207,12C16O_168h_100_P14_coass_bin_3,Actinobacteria,False,24,16
H3-16-all-fractions_metab_conc_83.Actinobacteria_70_0,12C16O_24h_100_P16,205424,73691611,0.0027876171685268,H3_16_all_fractions_metab_conc_83_Actinobacteria_70_0,Actinobacteria,False,24,16
12C16O_168h_100_P08_coass_bin.27,12C16O_24h_100_P16,319641,73691611,0.0043375493582302,12C16O_168h_100_P08_coass_bin_27,Actinobacteria,False,24,16
12C16O_168h_100_unf_bin.12,12C16O_24h_100_P16,137641,73691611,0.0018677974077673,12C16O_168h_100_unf_bin_12,Acidobacteria,False,24,16
12C16O_168h_50_P09_coass_bin.26,12C16O_48h_100_P08,120598,69316037,0.001739828259368,12C16O_168h_50_P09_coass_bin_26,Deltaproteobacteria,False,48,8
12C16O_24h_100_P16_coass_bin.6,12C16O_48h_100_P08,86937,69316037,0.001254211922127,12C16O_24h_100_P16_coass_bin_6,Actinobacteria,False,48,8
12C18O_168h_50_P13_coass_bin.5,12C16O_48h_100_P08,80795,69316037,0.001165603278791,12C18O_168h_50_P13_coass_bin_5,Actinobacteria,False,48,8
H1-18-all-fractions_metab_conc_71.Actinobacteria_71_26,12C16O_48h_100_P08,46467,69316037,0.0006703643487292,H1_18_all_fractions_metab_conc_71_Actinobacteria_71_26,Actinobacteria,False,48,8
H3-18-all-fractions_metab_conc_4.Bradyrhizobium_62_18,12C16O_48h_100_P08,60697,69316037,0.0008756559466895,H3_18_all_fractions_metab_conc_4_Bradyrhizobium_62_18,Alphaproteobacteria,False,48,8
12C16O_48h_100_P14_coass_bin.1,12C16O_48h_100_P08,54576,69316037,0.0007873502635472,12C16O_48h_100_P14_coass_bin_1,Actinobacteria,False,48,8
H3-16-all-fractions_metab_conc_118.Mycobacterium_smegmatis_66_0,12C16O_48h_100_P08,141061,69316037,0.0020350413281705,H3_16_all_fractions_metab_conc_118_Mycobacterium_smegmatis_66_0,Actinobacteria,False,48,8
H2-18-all-fractions_metab_36.Geodermatophilales_73_36,12C16O_48h_100_P08,507619,69316037,0.0073232547902298,H2_18_all_fractions_metab_36_Geodermatophilales_73_36,Actinobacteria,True,48,8
12C16O_0h_100_P08_coass_bin.5,12C16O_48h_100_P08,95100,69316037,0.0013719768774432,12C16O_0h_100_P08_coass_bin_5,Alphaproteobacteria,False,48,8
12C16O_24h_100_unf_bin.5,12C16O_48h_100_P08,225002,69316037,0.0032460309293215,12C16O_24h_100_unf_bin_5,Alphaproteobacteria,False,48,8
12C18O_168h_50_P13_coass_bin.4,12C16O_48h_100_P08,31087,69316037,0.0004484820734918,12C18O_168h_50_P13_coass_bin_4,Chloroflexi,False,48,8
12C16O_168h_50_unf_bin.52,12C16O_48h_100_P08,43281,69316037,0.0006244009593335,12C16O_168h_50_unf_bin_52,Gammaproteobacteria,False,48,8
12C16O_24h_100_P08_coass_bin.7,12C16O_48h_100_P08,80475,69316037,0.0011609867425052,12C16O_24h_100_P08_coass_bin_7,Actinobacteria,False,48,8
12C16O_168h_50_unf_bin.22,12C16O_48h_100_P08,67385,69316037,0.0009721415550632,12C16O_168h_50_unf_bin_22,Betaproteobacteria,False,48,8
12C16O_168h_50_P09_coass_bin.27,12C16O_48h_100_P08,58225,69316037,0.0008399932038815,12C16O_168h_50_P09_coass_bin_27,Actinobacteria,False,48,8
12C16O_48h_100_unf_bin.19,12C16O_48h_100_P08,84753,69316037,0.0012227040619763,12C16O_48h_100_unf_bin_19,Alphaproteobacteria,False,48,8
12C16O_168h_50_P09_coass_bin.9,12C16O_48h_100_P08,75062,69316037,0.0010828951458953,12C16O_168h_50_P09_coass_bin_9,Alphaproteobacteria,True,48,8
12C16O_168h_50_P10_coass_bin.16,12C16O_48h_100_P08,13810,69316037,0.000199232394085,12C16O_168h_50_P10_coass_bin_16,Thaumarchaeota,False,48,8
H3-16-all-fractions_metab_conc_38.Bacteria_65_0,12C16O_48h_100_P08,66199,69316037,0.0009550315174538,H3_16_all_fractions_metab_conc_38_Bacteria_65_0,Acidobacteria,False,48,8
12C16O_72h_100_P16_coass_bin.33,12C16O_48h_100_P08,162048,69316037,0.0023378139751411,12C16O_72h_100_P16_coass_bin_33,Chloroflexi,False,48,8
H1-18-all-fractions_conc_122.Actinobacteria_70_12,12C16O_48h_100_P08,87141,69316037,0.0012571549640092,H1_18_all_fractions_conc_122_Actinobacteria_70_12,Actinobacteria,False,48,8
12C16O_48h_50_P10_coass_bin.25,12C16O_48h_100_P08,95328,69316037,0.0013752661595468,12C16O_48h_50_P10_coass_bin_25,Actinobacteria,False,48,8
H1-18-all-fractions_metab_conc_17.Bacteria_55_30,12C16O_48h_100_P08,36034,69316037,0.0005198508391355,H1_18_all_fractions_metab_conc_17_Bacteria_55_30,Verrucomicrobia,False,48,8
12C16O_0h_100_unf_bin.12,12C16O_48h_100_P08,50768,69316037,0.0007324134817459,12C16O_0h_100_unf_bin_12,Alphaproteobacteria,False,48,8
12C16O_48h_50_P10_coass_bin.43,12C16O_48h_100_P08,27928,69316037,0.0004029082043452,12C16O_48h_50_P10_coass_bin_43,Actinobacteria,False,48,8
12C18O_48h_100_P08_coass_bin.19,12C16O_48h_100_P08,40306,69316037,0.0005814815985512,12C18O_48h_100_P08_coass_bin_19,Actinobacteria,True,48,8
H1-16-all-fractions_metab_conc_1.Actinobacteria_71_32,12C16O_48h_100_P08,121341,69316037,0.0017505472795566,H1_16_all_fractions_metab_conc_1_Actinobacteria_71_32,Actinobacteria,False,48,8
12C16O_24h_100_unf_Bacillales_marker_41_19,12C16O_48h_100_P08,3310,69316037,4.775229720648917e-05,12C16O_24h_100_unf_Bacillales_marker_41_19,Firmicutes,False,48,8
12C16O_72h_100_P14_coass_bin.22,12C16O_48h_100_P08,101774,69316037,0.0014682605123544,12C16O_72h_100_P14_coass_bin_22,Actinobacteria,False,48,8
12C18O_168h_50_P09_coass_bin.21,12C16O_48h_100_P08,164731,69316037,0.0023765207465625,12C18O_168h_50_P09_coass_bin_21,Alphaproteobacteria,False,48,8
12C18O_48h_100_P08_coass_bin.32,12C16O_48h_100_P08,68807,69316037,0.0009926562881833,12C18O_48h_100_P08_coass_bin_32,Deltaproteobacteria,False,48,8
12C16O_24h_100_P16_coass_bin.18,12C16O_48h_100_P08,57988,69316037,0.0008365740816948,12C16O_24h_100_P16_coass_bin_18,Alphaproteobacteria,False,48,8
12C16O_0h_50_P09_coass_bin.5,12C16O_48h_100_P08,40793,69316037,0.0005885073897112,12C16O_0h_50_P09_coass_bin_5,Chloroflexi,False,48,8
H1-18-all-fractions_metab_conc_19.Rhizobiales_64_12,12C16O_48h_100_P08,23674,69316037,0.0003415371250955,H1_18_all_fractions_metab_conc_19_Rhizobiales_64_12,Alphaproteobacteria,False,48,8
12C16O_0h_100_P16_coass_bin.2,12C16O_48h_100_P08,21683,69316037,0.0003128136133922,12C16O_0h_100_P16_coass_bin_2,Chloroflexi,False,48,8
12C18O_48h_100_P08_coass_bin.1,12C16O_48h_100_P08,373234,69316037,0.0053845259503222,12C18O_48h_100_P08_coass_bin_1,Actinobacteria,True,48,8
12C18O_168h_50_P10_coass_bin.12,12C16O_48h_100_P08,54743,69316037,0.0007897595184214,12C18O_168h_50_P10_coass_bin_12,Verrucomicrobia,False,48,8
12C16O_0h_50_P09_coass_bin.29,12C16O_48h_100_P08,44806,69316037,0.0006464016400706,12C16O_0h_50_P09_coass_bin_29,Gemmatimonadetes,False,48,8
H1-18-all-fractions_conc_3.Bacteria_68_14,12C16O_48h_100_P08,62339,69316037,0.0008993445485061,H1_18_all_fractions_conc_3_Bacteria_68_14,Gemmatimonadetes,False,48,8
H1-16-all-fractions_metab_conc_65.Bacteria_66_15,12C16O_48h_100_P08,184437,69316037,0.0026608128217139,H1_16_all_fractions_metab_conc_65_Bacteria_66_15,Acidobacteria,False,48,8
12C16O_24h_100_P14_coass_bin.30,12C16O_48h_100_P08,75489,69316037,0.0010890553365017,12C16O_24h_100_P14_coass_bin_30,Chloroflexi,False,48,8
12C16O_168h_100_P08_coass_bin.11,12C16O_48h_100_P08,120515,69316037,0.0017386308452688,12C16O_168h_100_P08_coass_bin_11,Actinobacteria,False,48,8
12C16O_48h_100_P14_coass_bin.6,12C16O_48h_100_P08,58190,69316037,0.0008394882702252,12C16O_48h_100_P14_coass_bin_6,Alphaproteobacteria,False,48,8
12C18O_72h_100_P08_coass_bin.19,12C16O_48h_100_P08,39280,69316037,0.0005666798290848,12C18O_72h_100_P08_coass_bin_19,Alphaproteobacteria,False,48,8
12C16O_48h_50_P09_coass_bin.4,12C16O_48h_100_P08,45665,69316037,0.0006587941546629,12C16O_48h_50_P09_coass_bin_4,Gemmatimonadetes,False,48,8
12C16O_48h_50_P13_coass_bin.32,12C16O_48h_100_P08,37074,69316037,0.0005348545820644,12C16O_48h_50_P13_coass_bin_32,Chloroflexi,False,48,8
12C16O_48h_50_P10_coass_bin.36,12C16O_48h_100_P08,106485,69316037,0.0015362245824873,12C16O_48h_50_P10_coass_bin_36,Alphaproteobacteria,True,48,8
12C16O_48h_100_unf_bin.25,12C16O_48h_100_P08,38412,69316037,0.0005541574744095,12C16O_48h_100_unf_bin_25,Alphaproteobacteria,False,48,8
12C16O_0h_100_P16_coass_bin.1,12C16O_48h_100_P08,59997,69316037,0.0008655572735642,12C16O_0h_100_P16_coass_bin_1,Alphaproteobacteria,False,48,8
H1-16-all-fractions_metab_conc_21.Actinobacteria_69_13,12C16O_48h_100_P08,170682,69316037,0.002462373894803,H1_16_all_fractions_metab_conc_21_Actinobacteria_69_13,Actinobacteria,False,48,8
12C16O_0h_100_P14_coass_bin.15,12C16O_48h_100_P08,51294,69316037,0.0007400019132657,12C16O_0h_100_P14_coass_bin_15,Alphaproteobacteria,False,48,8
12C16O_0h_50_P09_coass_bin.6,12C16O_48h_100_P08,22477,69316037,0.0003242683940514,12C16O_0h_50_P09_coass_bin_6,Thaumarchaeota,True,48,8
H2-16-all-fractions_metab_conc_42.Caulobacterales_70_17,12C16O_48h_100_P08,70899,69316037,0.0010228368941519,H2_16_all_fractions_metab_conc_42_Caulobacterales_70_17,Alphaproteobacteria,False,48,8
H2-16-all-fractions_metab_114.Bacteria_70_8,12C16O_48h_100_P08,71113,69316037,0.001025924202793,H2_16_all_fractions_metab_114_Bacteria_70_8,Gemmatimonadetes,False,48,8
H1-18-all-fractions_metab_conc_61.Actinobacteria_70_18,12C16O_48h_100_P08,48404,69316037,0.0006983088199344,H1_18_all_fractions_metab_conc_61_Actinobacteria_70_18,Actinobacteria,False,48,8
12C16O_0h_50_unf_bin.17,12C16O_48h_100_P08,17814,69316037,0.0002569968043614,12C16O_0h_50_unf_bin_17,Actinobacteria,False,48,8
12C16O_168h_50_unf_bin.57,12C16O_48h_100_P08,59348,69316037,0.0008561943609095,12C16O_168h_50_unf_bin_57,Actinobacteria,False,48,8
12C16O_168h_50_P10_coass_bin.11,12C16O_48h_100_P08,34092,69316037,0.0004918342345509,12C16O_168h_50_P10_coass_bin_11,Gemmatimonadetes,False,48,8
12C16O_0h_50_P10_coass_bin.20,12C16O_48h_100_P08,67531,69316037,0.0009742478497436,12C16O_0h_50_P10_coass_bin_20,Gammaproteobacteria,False,48,8
12C16O_0h_100_P08_coass_bin.13,12C16O_48h_100_P08,69888,69316037,0.0010082515248239,12C16O_0h_100_P08_coass_bin_13,Acidobacteria,False,48,8
12C16O_72h_100_unf_bin.11,12C16O_48h_100_P08,86241,69316037,0.0012441709557053,12C16O_72h_100_unf_bin_11,Actinobacteria,False,48,8
H3-16-all-fractions_metab_67.RIF_CHLX_70_0,12C16O_48h_100_P08,44385,69316037,0.0006403280095196,H3_16_all_fractions_metab_67_RIF_CHLX_70_0,Chloroflexi,False,48,8
12C16O_0h_50_P09_coass_bin.13,12C16O_48h_100_P08,230640,69316037,0.0033273685280074,12C16O_0h_50_P09_coass_bin_13,Actinobacteria,False,48,8
H1-18-all-fractions_metab_conc_36.Alphaproteobacteria_64_14,12C16O_48h_100_P08,43196,69316037,0.0006231746918826,H1_18_all_fractions_metab_conc_36_Alphaproteobacteria_64_14,Alphaproteobacteria,False,48,8
H1-18-all-fractions_metab_maxb_101.Bacteria_63_9,12C16O_48h_100_P08,54756,69316037,0.000789947065208,H1_18_all_fractions_metab_maxb_101_Bacteria_63_9,Chloroflexi,False,48,8
12C16O_0h_50_P10_coass_bin.29,12C16O_48h_100_P08,60520,69316037,0.0008731024250564,12C16O_0h_50_P10_coass_bin_29,Alphaproteobacteria,False,48,8
12C16O_168h_100_P14_coass_bin.7,12C16O_48h_100_P08,58006,69316037,0.0008368337618609,12C16O_168h_100_P14_coass_bin_7,Actinobacteria,False,48,8
H2-16-all-fractions_metab_63.Actinobacteria_69_71,12C16O_48h_100_P08,45657,69316037,0.0006586787412557,H2_16_all_fractions_metab_63_Actinobacteria_69_71,Actinobacteria,True,48,8
12C16O_0h_100_P08_coass_bin.9,12C16O_48h_100_P08,69110,69316037,0.0009970275709789,12C16O_0h_100_P08_coass_bin_9,Alphaproteobacteria,False,48,8
H3-18-all-fractions_metab_conc_6.Bacteria_64_56,12C16O_48h_100_P08,96466,69316037,0.0013916837167133,H3_18_all_fractions_metab_conc_6_Bacteria_64_56,Acidobacteria,True,48,8
H3-16-all-fractions_metab_76.Alphaproteobacteria_69_0,12C16O_48h_100_P08,128174,69316037,0.0018491247559349,H3_16_all_fractions_metab_76_Alphaproteobacteria_69_0,Alphaproteobacteria,False,48,8
12C16O_24h_100_P08_coass_bin.12,12C16O_48h_100_P08,146901,69316037,0.0021192931153868,12C16O_24h_100_P08_coass_bin_12,Chloroflexi,False,48,8
